LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Fri Apr 02 11:45:26 CEST 2021
 903 atoms
 3 atom types
 0 improper types
 -25.000000 25.000000  xlo xhi
 -25.000000 25.000000  ylo yhi
 -25.000000 25.000000  zlo zhi

 Pair Coeffs

 1  0.00673881 3.16554
 2  3.91428e-07 4.07222
 3  3.91428e-07 4.07222

 Masses

 1 15.999400 # 1
 2 55.845001 # 2
 3 55.845001

 Atoms # charge

214 2 1.050000 -5.333300 7.466600 9.600000 # 2
215 2 1.050000 -5.333300 9.600000 -1.066600 # 2
216 2 1.050000 -5.333300 9.600000 7.466600 # 2
217 2 1.050000 -5.333300 11.733300 -3.200000 # 2
218 1 -1.050000 -5.296300 -9.562800 -1.029600 # 1
219 1 -1.050000 -5.296300 -9.562800 7.503700 # 1
220 1 -1.050000 -5.296300 -7.503800 -7.503800 # 1
221 1 -1.050000 -5.296300 -7.503800 1.029500 # 1
222 1 -1.050000 -5.296300 -7.503800 9.562800 # 1
223 1 -1.050000 -5.296300 -5.296300 -5.296300 # 1
224 1 -1.050000 -5.296300 -5.296300 3.237000 # 1
225 1 -1.050000 -5.296300 -3.237000 -3.237000 # 1
226 1 -1.050000 -5.296300 -3.237000 5.296100 # 1
227 1 -1.050000 -5.296300 -1.029600 -9.562800 # 1
228 1 -1.050000 -5.296300 -1.029600 -1.029600 # 1
229 1 -1.050000 -5.296300 -1.029600 7.503700 # 1
230 1 -1.050000 -5.296300 1.029500 -7.503800 # 1
231 1 -1.050000 -5.296300 1.029500 1.029500 # 1
232 1 -1.050000 -5.296300 1.029500 9.562800 # 1
233 1 -1.050000 -5.296300 3.237000 -5.296300 # 1
234 1 -1.050000 -5.296300 3.237000 3.237000 # 1
235 1 -1.050000 -5.296300 5.296100 -3.237000 # 1
236 1 -1.050000 -5.296300 5.296100 5.296100 # 1
237 1 -1.050000 -5.296300 7.503700 -9.562800 # 1
238 1 -1.050000 -5.296300 7.503700 -1.029600 # 1
239 1 -1.050000 -5.296300 7.503700 7.503700 # 1
240 1 -1.050000 -5.296300 9.562800 -7.503800 # 1
241 1 -1.050000 -5.296300 9.562800 1.029500 # 1
242 2 1.050000 -4.266600 -8.533300 -4.266600 # 2
243 2 1.050000 -4.266600 -8.533300 4.266600 # 2
244 2 1.050000 -4.266600 -4.266600 -8.533300 # 2
245 2 1.050000 -4.266600 -4.266600 0.000000 # 2
246 2 1.050000 -4.266600 -4.266600 8.533300 # 2
247 2 1.050000 -4.266600 0.000000 -4.266600 # 2
248 2 1.050000 -4.266600 0.000000 4.266600 # 2
249 2 1.050000 -4.266600 4.266600 -8.533300 # 2
250 2 1.050000 -4.266600 4.266600 0.000000 # 2
251 2 1.050000 -4.266600 4.266600 8.533300 # 2
252 2 1.050000 -4.266600 8.533300 -4.266600 # 2
253 2 1.050000 -4.266600 8.533300 4.266600 # 2
254 1 -1.050000 -3.237000 -11.770400 3.237000 # 1
255 1 -1.050000 -3.237000 -9.562800 -7.503800 # 1
256 1 -1.050000 -3.237000 -9.562800 1.029500 # 1
257 1 -1.050000 -3.237000 -7.503800 -9.562800 # 1
258 1 -1.050000 -3.237000 -7.503800 -1.029600 # 1
259 1 -1.050000 -3.237000 -7.503800 7.503700 # 1
260 1 -1.050000 -3.237000 -5.296300 -3.237000 # 1
261 1 -1.050000 -3.237000 -5.296300 5.296100 # 1
262 1 -1.050000 -3.237000 -3.237000 -5.296300 # 1
263 1 -1.050000 -3.237000 -3.237000 3.237000 # 1
